Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
104r,10/17/1993,minto8K(651.27),3471.757219,3574.230791,1857.378552,624.9162994
104r,5/3/1995,minto8K(651.47),3596.958211,3764.464981,1794.726559,647.452478
104r,2/26/1996,minto8K(651.27),3749.933766,3927.116677,1530.831425,674.9880779
104r,4/26/1996,minto8K(651.77),3993.822766,4197.848613,3370.267745,718.8880979
104r,9/22/1996,minto8K(651.37),3865.948098,4028.488224,1580.231502,695.8706576
104r,2/21/1997,minto8K(650.87),3956.547819,4145.213909,481.4280388,712.1786075
104r,4/30/1997,minto8K(651.47),3963.377274,4136.315709,2605.693895,713.4079093
104r,9/1/1997,minto8K(651.57),3819.812177,3979.683015,2009.73571,687.5661918
104r,4/23/1998,minto8K(651.47),3990.631888,4173.828743,2147.445652,718.3137399
104r,5/14/1999,minto8K(651.27),3996.717673,4207.267745,2012.506305,719.4091812
104r,3/29/2000,minto8K(651.27),3804.936845,4016.289528,1550.018406,684.888632
104r,2/12/2008,minto8K(651.07),3996.718542,4224.650899,1111.216819,439.6390396
104r,4/7/2008,minto8K(651.07),3996.718542,4222.758765,1005.798423,439.6390396
