Site,Date,Plane_Height,Area_2D,Area_3D,Volume
008l,20030920,8kto25k,1190.98719367,1197.24485399,281.683553771
008l,20030920,above913.47,1897.13406138,1908.08311865,447.825832538
008l,20030920,above913.57,1831.52831154,1842.22813105,424.48723531
008l,20030920,above913.67,1778.50861252,1788.882194,400.319643091
008l,20030920,above913.77,1685.94048483,1695.95500312,375.814705424
008l,20030920,above913.87,1615.69972002,1625.39075179,355.443396034
008l,20030920,above913.97,1557.82769448,1567.17531371,337.071593515
008l,20030920,above914.07,1504.39869799,1513.37875145,320.164011631
008l,20030920,above914.17,1453.05920361,1461.64962943,304.05445471
008l,20030920,above914.27,1402.24577053,1410.42885634,288.275055094
008l,20030920,above914.37,1349.91469746,1357.68160436,272.411928663
008l,20030920,above914.47,1293.70219393,1301.03109261,255.285699984
008l,20030920,above914.57,1225.94942154,1232.84693084,235.421226024
008l,20030920,above914.67,1105.32818457,1111.8835676,216.571439921
008l,20030920,above914.77,991.126666051,997.305123967,203.622541592
008l,20030920,above914.87,896.046646978,901.809528274,193.237474006
008l,20030920,above914.97,795.97700026,801.339304989,184.136715427
008l,20030920,above915.07,738.166826771,743.113991343,174.591539246
008l,20030920,above915.17,684.780793874,689.310084032,159.404152723
008l,20030920,above915.27,628.712180399,632.887941484,138.88729395
008l,20030920,above915.37,566.678118757,570.523382764,116.981685013
008l,20030920,above915.47,480.946843856,484.475425569,96.8969401738
008l,20030920,above915.57,398.33662582,401.514478319,81.0329260993
008l,20030920,above915.67,334.033255447,336.821728442,68.1203737484
008l,20030920,above915.77,276.899437078,279.296175996,57.4650515645
008l,20030920,above915.87,231.522956794,233.571544772,48.580230726
008l,20030920,above915.97,193.260760303,195.02063688,41.2315172534
008l,20030920,above916.07,163.188589189,164.721110774,34.8006758797
008l,20030920,above916.17,138.02685953,139.348271422,28.6130668818
008l,20030920,above916.27,115.74842291,116.856300442,22.3363344812
008l,20030920,above916.37,93.522871598,94.4262176327,16.3304707286
008l,20030920,above916.47,70.6772807042,71.398905461,11.0855845257
008l,20030920,above916.57,49.1920786344,49.7531510261,6.73323147782
008l,20030920,above916.67,30.5174660456,30.9213068537,3.3844653369
008l,20030920,above916.77,15.5472348803,15.7810056106,1.21034348702
