Site,Date,Plane_Height,Area_2D,Area_3D,Volume
008l,19930401,8kto25k,1561.5974408,1569.56378658,798.508158604
008l,19930401,above913.47,2456.80858611,2470.02978991,1240.63826746
008l,19930401,above913.57,2372.56697407,2385.6053054,1154.72924955
008l,19930401,above913.67,2291.47281403,2304.32304044,1070.38255735
008l,19930401,above913.77,2216.22887918,2228.87946393,987.169590671
008l,19930401,above913.87,2132.53861934,2144.93176942,905.757153928
008l,19930401,above913.97,1715.58474494,1727.45604356,845.094777982
008l,19930401,above914.07,1604.18627849,1615.47508124,810.720474665
008l,19930401,above914.17,1562.70418856,1573.30455817,776.660314338
008l,19930401,above914.27,1507.27159339,1517.16431961,742.555924284
008l,19930401,above914.37,1439.65570563,1448.79503948,709.554674251
008l,19930401,above914.47,1377.51849599,1385.8913342,676.396533693
008l,19930401,above914.57,1300.79672355,1308.48580601,641.781422922
008l,19930401,above914.67,1229.49251589,1236.5872415,606.501027046
008l,19930401,above914.77,1148.70975576,1155.37160171,572.051620762
008l,19930401,above914.87,1067.77063984,1074.0856084,538.186344285
008l,19930401,above914.97,998.834349926,1004.7551343,503.036065936
008l,19930401,above915.07,934.788141028,940.291724027,466.209250624
008l,19930401,above915.17,864.663613043,869.760260871,425.478208922
008l,19930401,above915.27,793.173524766,797.87896268,382.336549357
008l,19930401,above915.37,703.158933888,707.504635158,340.432965272
008l,19930401,above915.47,546.827664324,550.918602169,308.1603157
008l,19930401,above915.57,495.76584216,499.641603624,281.104502695
008l,19930401,above915.67,449.870077895,453.524914685,255.314557241
008l,19930401,above915.77,407.80259473,411.237116481,230.644381942
008l,19930401,above915.87,369.148766362,372.358891272,207.273269268
008l,19930401,above915.97,334.169025227,337.150161221,185.354236342
008l,19930401,above916.07,302.885044278,305.623041453,164.674526933
008l,19930401,above916.17,277.484790011,279.947546813,144.55206534
008l,19930401,above916.27,255.198609391,257.353108381,124.41959704
008l,19930401,above916.37,233.67501049,235.498693176,104.494842684
008l,19930401,above916.47,212.164858968,213.661722203,85.1600121152
008l,19930401,above916.57,190.798327737,191.976933856,66.6428396135
008l,19930401,above916.67,169.891501554,170.752090629,49.2198854397
008l,19930401,above916.77,146.515182146,147.081454694,33.4158713012
