Site,Date,Plane_Height,Area_2D,Area_3D,Volume
008l,20150923,8kto25k,737.337051899,756.008224905,267.929862493
008l,20150923,above913.47,1738.95040582,1765.78041221,351.026062607
008l,20150923,above913.57,1682.67298076,1709.19592935,347.585518138
008l,20150923,above913.67,1629.14659906,1655.36527367,342.78912359
008l,20150923,above913.77,1573.88570232,1599.80250539,336.723828329
008l,20150923,above913.87,1517.62222302,1543.21607026,331.135317564
008l,20150923,above913.97,1469.33741932,1494.44595444,326.689578152
008l,20150923,above914.07,1429.57896536,1454.08394696,322.472889721
008l,20150923,above914.17,1390.21289176,1414.03621595,317.80756556
008l,20150923,above914.27,1347.90145098,1370.82559392,312.331969693
008l,20150923,above914.37,1306.72079299,1328.5929935,306.018634364
008l,20150923,above914.47,1275.76475483,1296.28790209,296.610516726
008l,20150923,above914.57,1253.51683687,1272.38411403,281.018707414
008l,20150923,above914.67,1238.59522906,1255.44644176,259.192344354
008l,20150923,above914.77,1224.52028806,1239.25501293,231.896912641
008l,20150923,above914.87,1209.0861922,1221.72465612,197.951343267
008l,20150923,above914.97,1182.98298733,1193.65308057,156.697190605
008l,20150923,above915.07,1111.57403072,1120.65800504,110.439609939
008l,20150923,above915.17,891.207470318,898.760629058,67.1968674664
008l,20150923,above915.27,629.702183248,635.897186308,38.6337911278
008l,20150923,above915.37,479.62834555,484.770873135,24.1969972242
008l,20150923,above915.47,344.818907442,349.091734085,17.5010919262
008l,20150923,above915.57,299.87781226,303.575261547,15.0577006288
008l,20150923,above915.67,270.37550374,273.585024617,11.4503614553
008l,20150923,above915.77,236.058331954,238.786281448,6.72917345604
008l,20150923,above915.87,192.947152258,195.235762616,2.38876372766
008l,20150923,above915.97,146.899761789,148.727747825,-0.057293368559
008l,20150923,above916.07,107.548369312,108.937563418,-0.887446687463
008l,20150923,above916.17,76.6404305773,77.6524069189,-0.906294832273
008l,20150923,above916.27,52.9688501943,53.7104702376,-0.822908689629
008l,20150923,above916.37,34.7153338832,35.2502449589,-0.665965653539
008l,20150923,above916.47,20.5839531422,20.9282451302,-0.442441378028
008l,20150923,above916.57,8.55623737706,8.72121448426,-0.269898065073
008l,20150923,above916.67,0.988370307925,1.01079892267,-0.0764084566994
008l,20150923,above916.77,0.0,0.0,0.0
