Site,Date,Plane_Height,Area_2D,Area_3D,Volume
008l,20030425,8kto25k,1148.0174717,1154.96623253,247.352334472
008l,20030425,above913.47,1860.50141624,1871.35155235,397.768478843
008l,20030425,above913.57,1809.49759151,1819.99396192,380.887328101
008l,20030425,above913.67,1757.0920501,1767.22521573,362.563730198
008l,20030425,above913.77,1704.96617344,1714.69838679,342.794526727
008l,20030425,above913.87,1656.3274166,1665.59416894,322.908528579
008l,20030425,above913.97,1604.13843826,1612.92153958,303.849087576
008l,20030425,above914.07,1544.19671602,1552.51839677,286.291811269
008l,20030425,above914.17,1478.21094685,1486.10088167,270.686837953
008l,20030425,above914.27,1414.05146905,1421.48936201,256.859193868
008l,20030425,above914.37,1353.23145046,1360.18858755,244.044283825
008l,20030425,above914.47,1293.56848885,1300.03009795,230.556729205
008l,20030425,above914.57,1233.35991587,1239.31114998,214.167140666
008l,20030425,above914.67,1133.37334691,1138.86365795,197.193794355
008l,20030425,above914.77,1028.06832111,1033.14726778,184.510598746
008l,20030425,above914.87,926.686056991,931.353120125,173.536800544
008l,20030425,above914.97,804.025661572,808.343249755,166.145544095
008l,20030425,above915.07,744.23408878,748.284253724,158.035548591
008l,20030425,above915.17,692.178085083,695.977272406,144.202698565
008l,20030425,above915.27,640.931106713,644.477924912,124.677734954
008l,20030425,above915.37,576.369935889,579.687903418,103.625563231
008l,20030425,above915.47,469.410451324,472.525001107,84.5672480449
008l,20030425,above915.57,388.308191937,391.209099982,71.6356872165
008l,20030425,above915.67,322.056149295,324.743695995,61.4300671297
008l,20030425,above915.77,272.060771207,274.529677594,52.4308557358
008l,20030425,above915.87,230.022900201,232.263346799,44.6063627613
008l,20030425,above915.97,195.107301719,197.102745486,37.8547679011
008l,20030425,above916.07,165.767102042,167.514399732,31.711103945
008l,20030425,above916.17,139.560398853,141.047373302,25.5951245508
008l,20030425,above916.27,114.379011729,115.59933933,19.4226274997
008l,20030425,above916.37,89.033809133,89.9951318837,13.7702440861
008l,20030425,above916.47,65.8583723271,66.5734666251,8.99884067238
008l,20030425,above916.57,43.2552224253,43.7531588886,5.19040111621
008l,20030425,above916.67,25.529905263,25.8365810268,2.37855778005
008l,20030425,above916.77,10.0882358912,10.2374363797,0.722229308809
