Date:Area.High:Volume.High:Area.Fluc:Volume.Fluc:Area.Low:Volume.Low:Volume.x:Volume.y:Total_Site_Vol
1990-10-02:198:26  ±  8:3,390:2,363 ± 136:NA:NA ± NA:NA:NA:NA
1991-07-29:227:48  ±  9:3,360:2,575 ± 134:NA:NA ± NA:NA:NA:NA
1991-10-05:90:16  ±  4:3,389:1,658 ± 136:NA:NA ± NA:NA:NA:NA
1991-11-04:164:38  ±  7:3,350:1,794 ± 134:NA:NA ± NA:NA:NA:NA
1992-10-28:207:46  ±  8:3,294:1,545 ± 132:1,498:1,582 ± 374:3,173 ± 514:NA:NA ± NA
1993-04-11:537:153  ±  21:2,943:1,797 ± 118:1,638:1,356 ± 295:3,307 ± 434:1,954 ± 979:5,261 ± 1,413
1993-10-19:493:149  ±  20:3,026:1,399 ± 121:1,502:1,603 ± 270:3,150 ± 411:2,833 ± 965:5,983 ± 1,376
1994-04-18:406:114  ±  16:3,151:1,417 ± 126:1,443:1,443 ± 260:2,974 ± 402:1,563 ± 953:4,537 ± 1,355
1994-11-29:509:167  ±  20:3,010:1,567 ± 120:1,564:1,471 ± 282:3,205 ± 422:1,964 ± 973:5,169 ± 1,395
1995-05-05:508:155  ±  20:3,076:1,296 ± 123:1,527:1,407 ± 275:2,858 ± 418:2,239 ± 958:5,097 ± 1,376
1996-02-28:501:154  ±  20:3,174:1,751 ± 127:1,460:1,371 ± 263:3,276 ± 410:1,587 ± 930:4,862 ± 1,340
1996-04-28:1,315:1776  ±  53:2,454:2,893 ± 98:1,365:1,101 ± 246:5,771 ± 396:1,038 ± 978:6,809 ± 1,375
1996-09-24:1,158:1443  ±  46:2,544:2,395 ± 102:1,421:1,164 ± 256:5,001 ± 404:1,385 ± 960:6,386 ± 1,364
1997-02-23:887:993  ±  35:2,672:3,523 ± 107:1,570:546 ± 283:5,061 ± 425:925 ± 956:5,986 ± 1,381
1997-05-02:737:790  ±  29:2,953:2,787 ± 118:1,448:1,179 ± 261:4,755 ± 408:3,043 ± 988:7,798 ± 1,396
1997-09-03:545:554  ±  22:3,220:2,655 ± 129:1,373:1,599 ± 247:4,808 ± 398:3,358 ± 984:8,166 ± 1,382
1997-11-18:526:480  ±  21:2,933:2,209 ± 117:NA:NA ± NA:NA:NA:NA
1998-04-24:463:466  ±  19:3,187:2,025 ± 127:1,452:1,152 ± 261:3,642 ± 407:2,750 ± 987:6,392 ± 1,394
1999-05-16:448:434  ±  18:3,157:1,488 ± 126:1,525:994 ± 275:2,916 ± 419:1,568 ± 988:4,484 ± 1,407
2000-03-31:431:416  ±  17:3,096:1,439 ± 124:1,592:1,010 ± 287:2,865 ± 428:1,186 ± 978:4,051 ± 1,406
2000-06-14:529:372  ±  21:3,047:1,454 ± 122:1,527:1,288 ± 275:3,114 ± 418:1,989 ± 981:5,102 ± 1,399
2001-10-15:583:360  ±  23:2,912:1,683 ± 116:NA:NA ± NA:NA:NA:NA
2002-10-02:1,102:1004  ±  44:2,649:3,691 ± 106:NA:NA ± NA:NA:NA:NA
2003-05-08:512:331  ±  20:2,918:1,731 ± 117:NA:NA ± NA:NA:NA:NA
2003-10-01:505:328  ±  20:3,026:1,808 ± 121:NA:NA ± NA:NA:NA:NA
2005-05-18:701:612  ±  28:2,888:2,253 ± 116:NA:NA ± NA:NA:NA:NA
2006-10-18:533:294  ±  21:2,693:679 ± 108:NA:NA ± NA:NA:NA:NA
2007-10-24:688:484  ±  28:2,842:1,572 ± 114:NA:NA ± NA:NA:NA:NA
2008-02-14:687:487  ±  27:2,868:1,600 ± 115:1,577:1,458 ± 173:3,546 ± 316:925 ± 603:4,471 ± 919
2008-04-09:998:554  ±  40:2,089:2,537 ± 84:2,037:859 ± 224:3,950 ± 348:1,028 ± 604:4,978 ± 951
2008-10-22:730:480  ±  29:2,788:2,042 ± 112:NA:NA ± NA:NA:NA:NA
2009-10-20:720:470  ±  29:2,702:1,994 ± 108:NA:NA ± NA:NA:NA:NA
2011-10-15:471:336  ±  19:3,179:1,970 ± 127:NA:NA ± NA:NA:NA:NA
2012-10-13:493:317  ±  20:3,166:1,915 ± 127:NA:NA ± NA:NA:NA:NA
2013-10-02:640:368  ±  26:2,894:1,896 ± 116:NA:NA ± NA:NA:NA:NA
2014-10-05:1,170:673  ±  47:2,302:2,044 ± 92:NA:NA ± NA:NA:NA:NA
2015-10-04:975:648  ±  39:2,682:1,902 ± 107:NA:NA ± NA:NA:NA:NA
2016-10-13:906:563  ±  36:2,695:1,651 ± 108:NA:NA ± NA:NA:NA:NA
