Site,Date,Plane_Height,Area_2D,Area_3D,Volume
065r,20161007,8kto25k,227.416599105,236.455131515,95.4142383492
065r,20161007,above796.73,282.081580397,297.608509898,139.648539729
065r,20161007,above796.83,243.871812656,259.051748149,130.967470002
065r,20161007,above796.93,182.603634006,197.471116872,123.836598
065r,20161007,above797.03,158.921647663,173.476013834,117.718838808
065r,20161007,above797.13,137.509390804,151.756533672,111.52598713
065r,20161007,above797.23,118.765973945,132.700644722,105.974802191
065r,20161007,above797.33,104.786008266,118.363162068,100.870660366
065r,20161007,above797.43,93.3934988068,106.574996086,96.127561321
065r,20161007,above797.53,84.9957583996,97.6707422161,91.5723162594
065r,20161007,above797.63,78.0666837863,90.18319726,86.9167451437
065r,20161007,above797.73,72.7170528437,84.2406616308,81.7668859527
065r,20161007,above797.83,68.4052660295,79.2987307009,76.1914726151
065r,20161007,above797.93,64.9950124527,75.1746816218,70.3554022795
065r,20161007,above798.03,62.2904884694,71.6858937637,64.4731138867
065r,20161007,above798.13,59.9490525066,68.5413791453,58.6957995371
065r,20161007,above798.23,57.8146601731,65.5966402595,53.0367219835
065r,20161007,above798.33,55.8125811632,62.7848113996,47.498469598
065r,20161007,above798.43,53.9189767722,60.0864405039,42.0847233254
065r,20161007,above798.53,52.1082907646,57.4791771726,36.8111859045
065r,20161007,above798.63,50.3576967292,54.9415179732,31.6922342371
