Site,Date,Plane_Height,Area_2D,Area_3D,Volume
065r,20030927,8kto25k,780.323038641,788.880131842,289.580915918
065r,20030927,above796.73,785.361804304,797.387206746,291.878621058
065r,20030927,above796.83,721.581321897,732.999275477,234.595226229
065r,20030927,above796.93,654.148682982,664.826247394,180.036133122
065r,20030927,above797.03,564.957004672,574.841902793,130.140975765
065r,20030927,above797.13,438.001050159,446.970814295,87.5352830237
065r,20030927,above797.23,329.108378617,337.003856236,56.8826766509
065r,20030927,above797.33,249.77778672,256.627651482,34.0648564945
065r,20030927,above797.43,133.315018789,139.398241019,19.9532747565
065r,20030927,above797.53,89.226981671,94.9425707528,13.728563882
065r,20030927,above797.63,57.8770864738,63.4067176882,9.71974080768
065r,20030927,above797.73,36.6626379437,42.0296477086,7.59798618291
065r,20030927,above797.83,25.3884579539,30.6016762614,5.98861256522
065r,20030927,above797.93,15.9555760174,21.0484561761,4.75860748356
065r,20030927,above798.03,9.61583832269,14.5028223611,4.01085294978
065r,20030927,above798.13,7.63535180588,12.1380204498,3.49797651716
065r,20030927,above798.23,6.47923749631,10.5768541681,3.02299418306
065r,20030927,above798.33,5.54316245417,9.24552311115,2.56497471789
065r,20030927,above798.43,4.72606354811,8.03913376325,2.12452314425
065r,20030927,above798.53,4.00783152127,6.93845216554,1.7156883726
065r,20030927,above798.63,3.37316634189,5.93498159844,1.35155542008
