Site,Date,Plane_Height,Area_2D,Area_3D,Volume
065r,20121009,8kto25k,2164.52929075,2168.47306228,772.202144665
065r,20121009,above796.73,2189.72619179,2197.64132446,788.402401295
065r,20121009,above796.83,1681.51367609,1688.97795201,614.276324976
065r,20121009,above796.93,1344.1804861,1351.2929328,476.674958426
065r,20121009,above797.03,1012.31392843,1019.1150379,371.775374349
065r,20121009,above797.13,812.15281301,818.668917599,289.033659552
065r,20121009,above797.23,693.607778899,699.851801933,221.635718638
065r,20121009,above797.33,598.013549387,604.019150604,163.19558266
065r,20121009,above797.43,514.942036609,520.726046594,112.716751462
065r,20121009,above797.53,378.178019209,383.824072624,70.8843293603
065r,20121009,above797.63,123.051779019,128.608200495,51.54293146
065r,20121009,above797.73,89.2567954888,94.6329847165,43.539338442
065r,20121009,above797.83,70.908104698,76.1132685466,37.0720516955
065r,20121009,above797.93,55.6694578421,60.7299930743,31.5917722492
065r,20121009,above798.03,43.7350057983,48.6524932547,27.1260452723
065r,20121009,above798.13,35.8283216013,40.5584366635,23.5089542667
065r,20121009,above798.23,30.5322485119,35.0105370348,20.4383559983
065r,20121009,above798.33,26.9937365614,31.1602075668,17.7155059797
065r,20121009,above798.43,24.0591046749,27.9000634975,15.2373891619
065r,20121009,above798.53,21.4671320722,24.9756042363,12.9908773453
065r,20121009,above798.63,19.117323277,22.2957274378,10.9675056279
