Site,Date,Plane_Height,Area_2D,Area_3D,Volume
065r,19970830,8kto25k,5914.59046736,5954.72665137,4458.18375522
065r,19970830,above796.73,6285.62917166,6340.11377492,4668.24511542
065r,19970830,above796.83,5785.80354811,5837.14049107,4081.52886739
065r,19970830,above796.93,5425.69971913,5473.92653061,3536.27385478
065r,19970830,above797.03,5102.44847274,5147.63291703,3021.10985689
065r,19970830,above797.13,4724.56770146,4766.60003881,2538.27831936
065r,19970830,above797.23,4350.66152736,4389.33995374,2091.29557528
065r,19970830,above797.33,3935.57822075,3971.00277769,1683.0088176
065r,19970830,above797.43,3421.59555491,3453.83868449,1317.4837156
065r,19970830,above797.53,2535.5448769,2564.91481796,1023.92930612
065r,19970830,above797.63,1841.34457141,1868.30725392,811.793948515
065r,19970830,above797.73,1408.46711582,1433.50828945,655.719760479
065r,19970830,above797.83,1076.84638948,1100.07274607,532.297362438
065r,19970830,above797.93,740.745898078,762.366718827,443.477737548
065r,19970830,above798.03,600.201478234,620.229662807,378.80479081
065r,19970830,above798.13,527.609165334,545.925246045,322.365556746
065r,19970830,above798.23,444.154386988,460.844314672,274.337884289
065r,19970830,above798.33,391.710109002,406.893861456,232.885340653
065r,19970830,above798.43,357.724938142,371.526454989,195.508447227
065r,19970830,above798.53,323.720321926,336.207223084,161.436213751
065r,19970830,above798.63,246.820791645,258.060117822,132.001551633
