Site,Date,Plane_Height,Area_2D,Area_3D,Volume
081l,20061014,8kto25k,779.058404721,814.968083955,314.947346465
081l,20061014,above737.26,2031.92288027,2082.40916398,714.551773903
081l,20061014,above737.36,1994.61324984,2044.12105764,705.279541296
081l,20061014,above737.46,1956.51822109,2004.87049304,695.76363533
081l,20061014,above737.56,1920.51447202,1967.45242167,685.934447883
081l,20061014,above737.66,1889.07112594,1934.3653428,675.628743978
081l,20061014,above737.76,1861.18708798,1904.65545069,665.149064539
081l,20061014,above737.86,1835.29561602,1876.81155554,654.650841261
081l,20061014,above737.96,1810.35774505,1849.80073402,644.121850907
081l,20061014,above738.06,1785.65700541,1822.96674724,633.577972988
081l,20061014,above738.16,1762.65526678,1797.8095904,622.52073704
081l,20061014,above738.26,1737.65170606,1770.74194418,610.35996313
081l,20061014,above738.36,1707.36343458,1738.59645482,596.936862547
081l,20061014,above738.46,1673.16640048,1702.73888167,582.843826585
081l,20061014,above738.56,1638.97616886,1666.97003357,568.562936977
081l,20061014,above738.66,1606.11447709,1632.50599898,553.969480348
081l,20061014,above738.76,1574.40062852,1599.13838378,538.966414384
081l,20061014,above738.86,1543.51948738,1566.57605643,522.414423894
081l,20061014,above738.96,1503.61096418,1525.02458841,503.038055807
081l,20061014,above739.06,1448.64814589,1468.45906588,481.952981576
081l,20061014,above739.16,1389.01111342,1407.2672706,460.107695918
081l,20061014,above739.26,1337.27222641,1354.05144499,436.962641017
081l,20061014,above739.36,1279.6870768,1295.00416944,412.317706481
081l,20061014,above739.46,1225.73446178,1239.59109893,386.595409585
081l,20061014,above739.56,1171.05124806,1183.53429394,359.937486214
081l,20061014,above739.66,1110.62829488,1121.88706713,332.666793706
081l,20061014,above739.76,1040.20614111,1050.36324338,305.130902252
081l,20061014,above739.86,961.744066323,970.870806418,277.749273337
081l,20061014,above739.96,887.156494297,895.299808525,249.676090554
081l,20061014,above740.06,812.042343567,819.245613731,219.830697749
081l,20061014,above740.16,734.961634395,741.280264851,186.3528609
081l,20061014,above740.26,647.218429052,652.67075527,148.428620209
081l,20061014,above740.36,535.884285271,540.506272814,110.007294052
081l,20061014,above740.46,383.407510397,387.237597414,77.0785318211
081l,20061014,above740.56,261.891582535,264.92280414,51.6615576789
081l,20061014,above740.66,169.498216395,171.850047443,34.1066484411
081l,20061014,above740.76,115.227847102,117.002085849,21.7021034735
081l,20061014,above740.86,77.2705939808,78.5639028167,13.1194379319
081l,20061014,above740.96,51.741819744,52.6333966336,6.98736212724
081l,20061014,above741.06,29.9163246372,30.4498308153,2.98742017126
