Site,Date,Plane_Height,Area_2D,Area_3D,Volume
024l,20041204,8kto25k,2087.52285496,2115.78779668,1112.1585491
024l,20041204,above875.97,2134.98176539,2163.98356816,1117.13494763
024l,20041204,above876.07,2078.57525099,2106.66143845,1082.17570289
024l,20041204,above876.17,2016.94116775,2044.19660339,1042.77133246
024l,20041204,above876.27,1954.66609279,1981.09597009,1001.76699547
024l,20041204,above876.37,1892.57921233,1918.18247,961.167252978
024l,20041204,above876.47,1830.70730336,1855.48050298,921.443797967
024l,20041204,above876.57,1770.54162628,1794.3897966,882.44924581
024l,20041204,above876.67,1714.62673652,1737.30638336,843.820018598
024l,20041204,above876.77,1664.34362946,1685.61917235,804.71031226
024l,20041204,above876.87,1617.97852792,1637.73350919,764.05235436
024l,20041204,above876.97,1575.48283856,1593.65903796,721.982383341
024l,20041204,above877.07,1533.91854768,1550.52563916,677.608527251
024l,20041204,above877.17,1487.67453786,1502.83839951,631.804326734
024l,20041204,above877.27,1437.31854741,1451.19180362,585.779596227
024l,20041204,above877.37,1381.34717236,1394.14032999,539.803386111
024l,20041204,above877.47,1321.71019099,1333.54842384,494.025951321
024l,20041204,above877.57,1260.594166,1271.52739948,448.295273576
024l,20041204,above877.67,1198.38126768,1208.46692768,402.505563946
024l,20041204,above877.77,1134.88012397,1144.12585174,356.423524381
024l,20041204,above877.87,1071.48306935,1079.88519602,311.380048974
024l,20041204,above877.97,1008.75040375,1016.30682777,268.484553996
024l,20041204,above878.07,945.881719848,952.600097335,227.855697301
024l,20041204,above878.17,872.836867306,878.797786867,189.659786
024l,20041204,above878.27,786.970950994,792.240148529,154.784849688
024l,20041204,above878.37,692.978861733,697.579144971,124.41440385
024l,20041204,above878.47,596.204135426,600.172752919,98.6822544616
024l,20041204,above878.57,499.865100868,503.253882684,77.1246368805
024l,20041204,above878.67,410.203219779,413.06422873,58.9008655843
024l,20041204,above878.77,325.452287996,327.817054801,43.4357284964
024l,20041204,above878.87,241.289807243,243.162050745,29.2537673551
024l,20041204,above878.97,169.006553419,170.433532277,18.3068211263
024l,20041204,above879.07,102.431591337,103.526422528,10.2559269992
024l,20041204,above879.17,56.9361951103,57.750481601,5.84823431242
024l,20041204,above879.27,30.7276338745,31.3012707912,3.49756169247
024l,20041204,above879.37,18.9139021322,19.3039474658,2.28750566479
024l,20041204,above879.47,12.9542002936,13.2170735702,1.4354090869
024l,20041204,above879.57,8.01843932846,8.1748426063,0.75090474024
024l,20041204,above879.67,3.87927236163,3.9524046738,0.24750032822
024l,20041204,above879.77,0.859397537757,0.875301423212,0.0226843567558
