Date:Volume.x:Volume.y:Total_Site_Vol
1996-03-25:104,384 ± 4,070:78,459 ± 4,906:182,843 ± 8,976
1996-04-06:78,332 ± 4,207:43,799 ± 4,933:122,131 ± 9,140
2000-08-24:22,896 ± 2,825:20,910 ± 4,844:43,805 ± 7,669
2000-09-15:23,425 ± 4,437:21,487 ± 4,941:44,912 ± 9,377
2004-11-20:66,504 ± 2,751:36,724 ± 3,018:103,228 ± 5,769
2004-12-09:30,823 ± 2,834:26,809 ± 3,005:57,632 ± 5,839
2008-02-09:64,786 ± 2,672:29,881 ± 2,976:94,666 ± 5,648
2008-04-03:86,574 ± 2,616:36,952 ± 3,007:123,525 ± 5,622
