"Date":"Area.High":"Volume.High":"Area.Fluc":"Volume.Fluc":"Area.Low":"Volume.Low"
1996-03-25:"394":"57  ±  16":"6,326":"5,793 ± 253":"21,117":"98,534 ± 3,801"
1996-04-06:"3,537":"4826  ±  141":"2,214":"9,149 ± 89":"22,092":"64,357 ± 3,977"
2000-08-24:"437":"191  ±  17":"2,464":"1,020 ± 99":"24,624":"21,685 ± 2,709"
2000-09-15:"465":"146  ±  19":"3,656":"2,937 ± 146":"23,732":"20,342 ± 4,272"
2004-11-20:"601":"351  ±  24":"3,780":"2,443 ± 151":"23,414":"63,710 ± 2,576"
2004-12-09:"411":"122  ±  16":"2,870":"1,653 ± 115":"24,571":"29,048 ± 2,703"
2008-02-09:"340":"73  ±  14":"4,805":"2,720 ± 192":"22,418":"61,992 ± 2,466"
2008-04-03:"1,178":"412  ±  47":"5,223":"7,288 ± 209":"21,451":"78,874 ± 2,360"
2008-05-24:"1,109":"386  ±  44":"3,728":"5,509 ± 149":"NA":"NA ± NA"
2008-10-17:"1,099":"426  ±  44":"4,264":"4,461 ± 171":"NA":"NA ± NA"
