Site,Date,Plane_Height,Area_2D,Area_3D,Volume
044l,20041207,8kto25k,4422.92729192,4521.02157819,5590.39593821
044l,20041207,above836.92,5894.2469863,6033.86059917,6977.74835451
044l,20041207,above837.02,5750.32147321,5885.06042425,6584.05561552
044l,20041207,above837.12,5597.8078053,5727.67596829,6199.22297931
044l,20041207,above837.22,5431.32741462,5556.29683417,5825.87944102
044l,20041207,above837.32,5276.72269121,5396.7230823,5464.52614593
044l,20041207,above837.42,5113.7092191,5228.57235352,5114.81333635
044l,20041207,above837.52,4944.0836093,5053.64859809,4777.49029793
044l,20041207,above837.62,4749.72787665,4853.88410908,4453.88739075
044l,20041207,above837.72,4522.12381591,4620.84639778,4147.86398547
044l,20041207,above837.82,4284.77373162,4378.21583396,3860.93660285
044l,20041207,above837.92,4047.29680996,4135.58849588,3593.30961525
044l,20041207,above838.02,3796.92134962,3880.20479591,3344.36013876
044l,20041207,above838.12,3423.02050904,3501.41203689,3117.61113513
044l,20041207,above838.22,3019.52758069,3093.52070453,2930.16263522
044l,20041207,above838.32,2804.92367316,2875.13404232,2764.75871461
044l,20041207,above838.42,2631.21149293,2698.32073308,2614.17270688
044l,20041207,above838.52,2483.6725919,2547.95521738,2470.5053964
044l,20041207,above838.62,2318.06938981,2379.59559106,2334.85361007
044l,20041207,above838.72,2063.12050182,2122.00350758,2210.60280158
044l,20041207,above838.82,1940.99343918,1997.37124472,2094.05514257
044l,20041207,above838.92,1856.39269956,1910.25217423,1968.98797562
044l,20041207,above839.02,1763.39306674,1814.60031982,1833.33146091
044l,20041207,above839.12,1653.24146004,1701.52492202,1688.05784736
044l,20041207,above839.22,1552.71936043,1597.75937125,1536.91090983
044l,20041207,above839.32,1471.31969439,1512.83902097,1387.3524163
044l,20041207,above839.42,1397.7940236,1435.72839082,1244.06772647
044l,20041207,above839.52,1321.95881697,1356.33797271,1107.98140086
