Site,Date,Plane_Height,Area_2D,Area_3D,Volume
044l,20080206,8kto25k,4264.03991225,4328.2619775,3976.03462476
044l,20080206,above836.92,5737.89446441,5843.34535417,5362.88353358
044l,20080206,above837.02,5280.93574561,5383.10525425,5000.95521782
044l,20080206,above837.12,4751.02090053,4849.76360991,4679.73961184
044l,20080206,above837.22,4286.74437877,4382.57097025,4411.5598676
044l,20080206,above837.32,4086.24979167,4179.61212966,4167.61248465
044l,20080206,above837.42,3905.77776915,3996.77074808,3938.41969503
044l,20080206,above837.52,3737.19441948,3825.66842355,3722.67065619
044l,20080206,above837.62,3590.93150487,3676.84535609,3518.31866447
044l,20080206,above837.72,3427.52409992,3510.9037214,3325.01782243
044l,20080206,above837.82,3150.76910477,3231.75501888,3147.48482354
044l,20080206,above837.92,2798.85731761,2877.68321874,3001.46845638
044l,20080206,above838.02,2415.25605651,2492.19866251,2884.2882559
044l,20080206,above838.12,2326.96792363,2402.05367699,2784.61531364
044l,20080206,above838.22,2250.76476255,2323.75864881,2687.24752714
044l,20080206,above838.32,2171.88986454,2242.54626199,2592.23140254
044l,20080206,above838.42,2113.47773005,2181.71233347,2498.64975814
044l,20080206,above838.52,2058.16536125,2123.91488529,2402.22079424
044l,20080206,above838.62,2005.5215595,2068.70051297,2303.59786983
044l,20080206,above838.72,1950.535447,2011.01721113,2201.96348247
044l,20080206,above838.82,1894.86533481,1952.54242919,2091.72528968
044l,20080206,above838.92,1821.9850612,1876.74323997,1970.50963557
044l,20080206,above839.02,1748.59438027,1800.32172486,1837.62066652
044l,20080206,above839.12,1675.17016954,1723.66450511,1691.80934068
044l,20080206,above839.22,1576.34761435,1621.28788999,1537.61884072
044l,20080206,above839.32,1473.85455216,1515.08337667,1386.84890882
044l,20080206,above839.42,1390.73935267,1428.29744229,1243.80344307
044l,20080206,above839.52,1307.91468097,1341.87348059,1108.85153815
