Site,Date,Plane_Height,Area_2D,Area_3D,Volume
044l,20000609,8kto25k,2359.95914416,2451.2095759,1795.82632205
044l,20000609,above836.92,3566.87389851,3702.45971151,2901.33867343
044l,20000609,above837.02,3239.5974359,3371.56460856,2747.97124071
044l,20000609,above837.12,3030.5505304,3158.79819815,2616.91995358
044l,20000609,above837.22,2862.62326897,2987.08640203,2499.29212259
044l,20000609,above837.32,2678.1284433,2798.84254011,2394.87326489
044l,20000609,above837.42,2508.93880013,2625.94376427,2304.20409259
044l,20000609,above837.52,2354.87961479,2468.24921323,2225.46319845
044l,20000609,above837.62,2204.61212753,2314.47983525,2157.61816525
044l,20000609,above837.72,2072.51961426,2178.91049681,2100.20884472
044l,20000609,above837.82,1958.40012315,2061.24931886,2050.85970347
044l,20000609,above837.92,1826.49884141,1925.79909245,2009.67889762
044l,20000609,above838.02,1749.4843187,1845.33331355,1973.15649601
044l,20000609,above838.12,1705.66108393,1798.17696712,1936.23969159
044l,20000609,above838.22,1675.76821112,1764.9514081,1897.07968501
044l,20000609,above838.32,1643.51599853,1729.33553578,1855.85861346
044l,20000609,above838.42,1605.20244663,1687.53045016,1813.1121508
044l,20000609,above838.52,1552.82942188,1631.47981174,1766.33784782
044l,20000609,above838.62,1504.25924922,1579.01211704,1717.53137434
044l,20000609,above838.72,1456.84790921,1527.51173038,1665.25892527
044l,20000609,above838.82,1402.04865818,1468.49628191,1604.33368068
044l,20000609,above838.92,1343.02843064,1405.11738768,1531.98552916
044l,20000609,above839.02,1302.24225128,1359.81883455,1445.3594121
044l,20000609,above839.12,1267.35972078,1320.42173261,1342.5633983
044l,20000609,above839.22,1236.60197349,1285.24994325,1226.10491106
044l,20000609,above839.32,1206.91475435,1251.25013561,1105.51235138
044l,20000609,above839.42,1176.80048515,1216.9938321,986.445754457
044l,20000609,above839.52,1144.60489335,1180.81114971,870.356443782
