Site,Date,Plane_Height,Area_2D,Area_3D,Volume
044l,19970423,8kto25k,4949.46634218,5015.03777877,6164.23960172
044l,19970423,above836.92,6736.85319535,6833.131592,7666.13073734
044l,19970423,above837.02,6567.22038794,6660.01424237,7189.98590977
044l,19970423,above837.12,6360.52761388,6449.95352027,6726.30651923
044l,19970423,above837.22,6102.94604339,6189.13830668,6282.22172525
044l,19970423,above837.32,5779.90938321,5862.99794566,5862.68827883
044l,19970423,above837.42,5339.39544429,5419.54112301,5477.94816812
044l,19970423,above837.52,5027.61875262,5105.01259974,5127.14295792
044l,19970423,above837.62,4731.10691947,4805.83277564,4801.27324835
044l,19970423,above837.72,4469.48563446,4541.67668736,4499.58128515
044l,19970423,above837.82,4220.71936087,4290.37407547,4219.42633156
044l,19970423,above837.92,3999.05583897,4066.12094873,3957.64970048
044l,19970423,above838.02,3733.99040739,3798.50831728,3715.26905701
044l,19970423,above838.12,3506.04730084,3568.00248656,3490.75163333
044l,19970423,above838.22,3260.50085708,3319.77574659,3283.63480186
044l,19970423,above838.32,3023.91717114,3080.45693358,3095.56761943
044l,19970423,above838.42,2811.95690056,2865.92237233,2924.54384757
044l,19970423,above838.52,2623.58027182,2675.16270964,2765.64013942
044l,19970423,above838.62,2456.71107905,2505.91935223,2616.20397532
044l,19970423,above838.72,2288.87122957,2335.82075283,2476.17481244
044l,19970423,above838.82,2174.29144223,2218.96328591,2335.22183883
044l,19970423,above838.92,2067.80866237,2110.02097288,2188.09893762
044l,19970423,above839.02,1986.11573881,2025.7156027,2031.17391268
044l,19970423,above839.12,1915.96292866,1952.76610438,1861.6789316
044l,19970423,above839.22,1849.67029769,1883.47977905,1682.16428169
044l,19970423,above839.32,1787.38685317,1818.09381322,1501.89113562
044l,19970423,above839.42,1722.66803429,1750.27110958,1326.53362077
044l,19970423,above839.52,1658.61359819,1683.19049128,1157.46766867
