Site,Date,Plane_Height,Area_2D,Area_3D,Volume
044l,20020924,8kto25k,2827.29233971,2899.51732115,2121.4016588
044l,20020924,above836.92,4004.19684095,4118.80387133,3194.02457692
044l,20020924,above837.02,3935.18004008,4048.72663918,2985.2786016
044l,20020924,above837.12,3773.64484552,3884.38189125,2782.0967267
044l,20020924,above837.22,3422.02310081,3529.44802378,2600.83545374
044l,20020924,above837.32,3137.99539685,3242.43950157,2448.32743617
044l,20020924,above837.42,2905.77010169,3007.65047236,2316.36794277
044l,20020924,above837.52,2649.14587243,2748.81235989,2204.32629403
044l,20020924,above837.62,2379.05817319,2476.88071953,2116.39613396
044l,20020924,above837.72,2186.37705982,2282.65346605,2045.9237914
044l,20020924,above837.82,1974.55010606,2069.176298,1991.29260592
044l,20020924,above837.92,1860.6507091,1953.37895847,1949.19550945
044l,20020924,above838.02,1768.4067728,1859.18272037,1911.73590386
044l,20020924,above838.12,1707.34969368,1796.12324488,1875.26425317
044l,20020924,above838.22,1655.07375783,1741.46814065,1838.63270513
044l,20020924,above838.32,1612.82431261,1696.26922453,1801.17948727
044l,20020924,above838.42,1578.7365934,1658.76796729,1762.30771193
044l,20020924,above838.52,1539.28478409,1615.54393878,1718.45417877
044l,20020924,above838.62,1476.98184492,1549.20734578,1672.27257429
044l,20020924,above838.72,1432.94348012,1500.9574924,1623.00127748
044l,20020924,above838.82,1387.35247625,1451.00787222,1563.98182784
044l,20020924,above838.92,1335.16540068,1394.38106661,1492.7378964
044l,20020924,above839.02,1289.67160362,1344.50541695,1407.13123093
044l,20020924,above839.12,1253.77929389,1304.3440477,1305.57547385
044l,20020924,above839.22,1217.23970584,1263.65664346,1190.7396218
044l,20020924,above839.32,1176.90450124,1219.28655018,1072.62291812
044l,20020924,above839.42,1139.6094357,1178.03159138,956.95340513
044l,20020924,above839.52,1102.74896118,1137.30928075,844.851844455
