Site,Date,Plane_Height,Area_2D,Area_3D,Volume
044l,20121006,8kto25k,3539.51859213,3636.20977729,3072.58183083
044l,20121006,above836.92,5042.7088667,5205.90202188,4684.67606905
044l,20121006,above837.02,4791.01484959,4949.95348985,4382.25920488
044l,20121006,above837.12,4545.09898635,4699.79670426,4098.80956858
044l,20121006,above837.22,4294.13283283,4444.62817633,3835.48184817
044l,20121006,above837.32,3926.46262283,4072.9805056,3598.07251949
044l,20121006,above837.42,3289.27987803,3432.1073976,3402.07865024
044l,20121006,above837.52,2575.01809997,2714.42669057,3279.96735427
044l,20121006,above837.62,2198.7771997,2335.11070909,3202.92388216
044l,20121006,above837.72,2162.71960457,2295.96071803,3143.07971249
044l,20121006,above837.82,2129.46018618,2259.47517775,3082.5846949
044l,20121006,above837.92,2097.27429261,2223.98357147,3020.86193543
044l,20121006,above838.02,2066.10027366,2189.4007975,2956.72599434
044l,20121006,above838.12,2035.73041566,2155.51683878,2889.0655976
044l,20121006,above838.22,2005.06122301,2121.24948363,2818.66194379
044l,20121006,above838.32,1977.11404589,2089.40182786,2745.63220333
044l,20121006,above838.42,1951.35992119,2059.45074339,2669.99989347
044l,20121006,above838.52,1925.88838585,2029.52815049,2588.37521709
044l,20121006,above838.62,1902.04524141,2001.11532982,2501.61185696
044l,20121006,above838.72,1877.08545993,1971.58832108,2408.83039001
044l,20121006,above838.82,1843.91263796,1933.87895168,2304.79221679
044l,20121006,above838.92,1790.25877947,1875.6954724,2187.58523166
044l,20121006,above839.02,1711.34523862,1792.16554419,2058.20225895
044l,20121006,above839.12,1640.45161597,1716.62029249,1916.22501618
044l,20121006,above839.22,1572.30167336,1643.69567363,1764.31369622
044l,20121006,above839.32,1503.19027457,1569.69224458,1612.09423823
044l,20121006,above839.42,1442.75268566,1504.30649105,1465.0707479
044l,20121006,above839.52,1389.19956323,1445.84136766,1323.48546161
