Site,Date,Plane_Height,Area_2D,Area_3D,Volume
044l,20011008,8kto25k,4354.00291588,4429.5620112,2946.60139544
044l,20011008,above836.92,5551.79678545,5671.68123916,4056.94430159
044l,20011008,above837.02,5338.77817249,5457.34765607,3699.91940518
044l,20011008,above837.12,5101.18148428,5217.35689254,3359.40544443
044l,20011008,above837.22,4779.97544596,4893.38041476,3042.31761698
044l,20011008,above837.32,4436.58922286,4547.25025564,2755.12864838
044l,20011008,above837.42,4082.92519022,4191.03080494,2497.76922216
044l,20011008,above837.52,3552.63628092,3658.5496722,2278.48346209
044l,20011008,above837.62,2492.90562259,2596.91328214,2141.17475712
044l,20011008,above837.72,1988.77757887,2091.19740959,2076.85749582
044l,20011008,above837.82,1870.38623987,1971.24833046,2038.3220496
044l,20011008,above837.92,1805.7013061,1904.83275065,2002.94066815
044l,20011008,above838.02,1747.9981622,1845.17896813,1968.04969237
044l,20011008,above838.12,1694.32724464,1789.3227416,1932.12556007
044l,20011008,above838.22,1646.34989552,1738.79351841,1895.54757554
044l,20011008,above838.32,1608.46671987,1697.7241659,1857.83908591
044l,20011008,above838.42,1576.40905125,1661.87176276,1818.38768753
044l,20011008,above838.52,1543.52065988,1624.8289298,1773.8107411
044l,20011008,above838.62,1508.24005329,1585.15388964,1725.11340208
044l,20011008,above838.72,1464.62935029,1536.9604806,1672.31930404
044l,20011008,above838.82,1410.8077053,1478.405885,1610.47802942
044l,20011008,above838.92,1358.54159991,1421.36994043,1536.91659107
044l,20011008,above839.02,1310.9946179,1369.05426883,1449.00475374
044l,20011008,above839.12,1264.13168899,1317.46583542,1345.93441442
044l,20011008,above839.22,1228.87094293,1277.63307026,1230.08972227
044l,20011008,above839.32,1197.79386957,1242.11922796,1110.34290614
044l,20011008,above839.42,1166.21563498,1206.21588368,992.274122205
044l,20011008,above839.52,1133.79012441,1169.60745408,877.265078089
