Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
063l,3/25/1996,minto8K(790.34),21117.36,21621.26,98534.01,3801.125
063l,4/6/1996,minto8K(790.44),22092.25,22690.8,64356.97,3976.604
063l,8/24/2000,minto8K(789.24),24624.4,25572.86,21685.15,2708.684
063l,9/15/2000,minto8K(789.54),23732.07,24761.16,20341.64,4271.773
063l,11/20/2004,minto8K(790.74),23413.96,24093.07,63709.83,2575.535
063l,12/9/2004,minto8K(789.34),24571.24,25427.66,29048.5,2702.837
063l,2/9/2008,minto8K(788.14),22418.18,23061.58,61992,2466
063l,4/3/2008,minto8K(791.04),21451.42,22090.19,78874.23,2359.656
