Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
063l,3/25/1996,minto8K(780.64),27255.87,28062.23,78459.12,4906.057
063l,4/6/1996,minto8K(777.94),27408.22,28482.96,43798.68,4933.479
063l,8/24/2000,minto8K(777.04),26912.62,28037.59,20909.5,4844.272
063l,9/15/2000,minto8K(776.14),27448.06,28623.15,21486.96,4940.65
063l,11/20/2004,minto8K(778.94),27439.88,28566.69,36724.15,3018.387
063l,12/9/2004,minto8K(777.44),27315.59,28423.92,26809.37,3004.715
063l,2/9/2008,minto8K(779.14),27058.81,28028.07,29880.64,2976.469
063l,4/3/2008,minto8K(777.64),27334.29,28466.69,36951.78,3006.772
