Site,Date,Plane_Height,Area_2D,Area_3D,Volume
084r,20161009,8kto25k,679.033960729,713.016978574,150.996304258
084r,20161009,above725.9,959.775706622,1011.60525627,263.543749578
084r,20161009,above726.0,927.401684412,978.19655618,257.075089588
084r,20161009,above726.1,891.498543486,941.179662433,248.976063522
084r,20161009,above726.2,842.437690994,890.903339516,238.907832316
084r,20161009,above726.3,789.987211783,837.264043751,228.105071753
084r,20161009,above726.4,726.396330308,772.613344272,216.534986837
084r,20161009,above726.5,628.655764709,674.025913522,207.775001638
084r,20161009,above726.6,579.632190544,624.277568176,199.360023843
084r,20161009,above726.7,548.993987717,592.944312997,190.824772803
084r,20161009,above726.8,508.705169038,552.022424646,183.603877719
084r,20161009,above726.9,464.034244514,506.7036053,178.674300586
084r,20161009,above727.0,421.270245083,463.183908505,176.266905958
084r,20161009,above727.1,395.186704749,436.092784368,175.168092522
084r,20161009,above727.2,379.975838958,419.587679038,173.510064599
084r,20161009,above727.3,369.467976613,407.599653729,170.950883471
084r,20161009,above727.4,360.017621187,396.561663515,167.471846755
084r,20161009,above727.5,351.294962347,386.145076162,163.073621314
084r,20161009,above727.6,343.305003633,376.33943819,158.180418912
084r,20161009,above727.7,335.831093054,366.980546295,153.014477525
084r,20161009,above727.8,328.480636044,357.727347959,147.726678613
084r,20161009,above727.9,321.044025725,348.391036212,142.337931745
084r,20161009,above728.0,313.296609189,338.755950285,136.867977825
084r,20161009,above728.1,305.546201776,329.112722486,131.28567949
084r,20161009,above728.2,297.700521105,319.445155328,125.680247649
084r,20161009,above728.3,290.193325023,310.192826273,120.042273128
084r,20161009,above728.4,282.926308443,301.256364054,114.30437914
084r,20161009,above728.5,275.610735818,292.359611394,108.347351127
084r,20161009,above728.6,268.315984066,283.561411802,102.152117538
084r,20161009,above728.7,261.11546026,274.917990757,95.7142059443
084r,20161009,above728.8,253.867585069,266.283308577,88.8757872575
084r,20161009,above728.9,246.57372253,257.644974954,81.4779748056
084r,20161009,above729.0,239.384030201,249.141327742,73.3885881582
084r,20161009,above729.1,232.141920163,240.626293362,65.1771282333
084r,20161009,above729.2,224.545691213,231.814114418,57.2536936101
084r,20161009,above729.3,216.639895824,222.76859918,49.5983083145
084r,20161009,above729.4,207.710634694,212.758449102,42.2494033177
084r,20161009,above729.5,197.98646295,202.055088566,35.3382171518
084r,20161009,above729.6,186.079953006,189.290066187,28.9640663251
084r,20161009,above729.7,171.339619383,173.921651409,23.4005769679
084r,20161009,above729.8,160.233776375,162.34307151,18.4747939607
084r,20161009,above729.9,144.270720039,146.007360876,14.1856605569
084r,20161009,above730.0,126.259235771,127.737235476,11.0825892175
084r,20161009,above730.1,115.046048131,116.356859857,8.71100099323
084r,20161009,above730.2,103.853722586,105.026756655,6.47103004701
084r,20161009,above730.3,89.8523294575,90.9129261425,4.03305990295
084r,20161009,above730.4,71.6798069881,72.6632838812,2.54516517098
084r,20161009,above730.5,59.1212839498,60.0314884614,1.87933362037
084r,20161009,above730.6,47.8804670614,48.7141790272,1.59680426492
084r,20161009,above730.7,38.0275885604,38.7683141423,1.65283673069
084r,20161009,above730.8,30.0743703924,30.6960612262,1.83977986563
084r,20161009,above730.9,22.8226719817,23.3098467005,1.90619545259
084r,20161009,above731.0,15.3862762723,15.7181826002,1.60362625937
084r,20161009,above731.1,9.03936204883,9.22650923513,1.2198381571
084r,20161009,above731.2,5.8705821173,5.98560889075,0.686880799566
084r,20161009,above731.3,3.14917710573,3.2107783184,0.255715579219
