Site,Date,Plane_Height,Area_2D,Area_3D,Volume
084r,20061014,8kto25k,607.859732721,626.051513189,240.079458484
084r,20061014,above725.9,846.53473951,875.243553139,289.450348629
084r,20061014,above726.0,837.194471255,865.548988457,279.148508109
084r,20061014,above726.1,824.613668897,852.453243568,266.771342473
084r,20061014,above726.2,804.594972738,831.821077786,252.066131631
084r,20061014,above726.3,783.484656282,810.077536278,235.069872435
084r,20061014,above726.4,760.822597786,786.754492848,215.488732732
084r,20061014,above726.5,735.116566181,760.393278229,193.977377696
084r,20061014,above726.6,703.499694854,728.156278912,171.539984615
084r,20061014,above726.7,661.534493129,685.630967694,150.270607799
084r,20061014,above726.8,596.520145156,620.108151458,131.97757591
084r,20061014,above726.9,526.710050846,549.806094589,119.630352699
084r,20061014,above727.0,492.532224969,515.036533937,109.787347076
084r,20061014,above727.1,458.573933507,480.416352855,101.088891486
084r,20061014,above727.2,420.84121049,441.960653511,93.4491268191
084r,20061014,above727.3,385.786183562,406.117120244,87.3945992982
084r,20061014,above727.4,357.828511741,377.311236215,82.5457793454
084r,20061014,above727.5,338.649299991,357.214577446,78.2499675285
084r,20061014,above727.6,325.576793682,343.18430548,74.2823883767
084r,20061014,above727.7,314.125222713,330.763254467,70.5400731337
084r,20061014,above727.8,303.543166138,319.21000318,67.0389597639
084r,20061014,above727.9,293.495257377,308.212854544,63.7310366287
084r,20061014,above728.0,283.580021322,297.388916775,60.5680947947
084r,20061014,above728.1,273.044957412,286.024767709,57.5431649219
084r,20061014,above728.2,262.068637353,274.290956718,54.7913142159
084r,20061014,above728.3,251.506536268,262.993471998,52.3221202884
084r,20061014,above728.4,241.535274843,252.278691814,50.0407967831
084r,20061014,above728.5,232.322908918,242.302476346,47.7751068703
084r,20061014,above728.6,223.124128231,232.315710464,45.4430773746
084r,20061014,above728.7,213.013669246,221.389320032,43.1290116492
084r,20061014,above728.8,203.696728338,211.277585278,40.6535498253
084r,20061014,above728.9,193.79028749,200.638556485,37.8468532054
084r,20061014,above729.0,182.89800054,189.066184624,34.6608060848
084r,20061014,above729.1,163.579438339,169.088127888,32.0101683748
084r,20061014,above729.2,153.457538462,158.406166068,30.6162578022
084r,20061014,above729.3,146.271070603,150.691398967,29.4966909668
084r,20061014,above729.4,140.421493071,144.362086664,28.5058339447
084r,20061014,above729.5,135.470754238,138.985895797,27.5316576307
084r,20061014,above729.6,130.397197166,133.513418547,26.5347345474
084r,20061014,above729.7,125.286363524,128.025519522,25.4882340182
084r,20061014,above729.8,119.76783082,122.184290329,24.3510295996
084r,20061014,above729.9,113.804757455,115.937879495,23.1466472187
084r,20061014,above730.0,107.946167849,109.807411154,21.8602759577
084r,20061014,above730.1,101.493749625,103.110708,20.4486178725
084r,20061014,above730.2,93.959572831,95.3635561993,18.7571640659
084r,20061014,above730.3,83.6956831857,84.9157389864,16.5727515277
084r,20061014,above730.4,73.9080553664,74.9538919637,14.8117111192
084r,20061014,above730.5,65.74628124,66.6593102582,13.3596113678
084r,20061014,above730.6,59.0814798227,59.8851706737,11.9482706862
084r,20061014,above730.7,51.5854508092,52.2882221476,10.5876279855
084r,20061014,above730.8,44.6855211752,45.2819215541,9.27753170018
084r,20061014,above730.9,38.3239060917,38.8113199731,7.83168102073
084r,20061014,above731.0,31.2329286302,31.610977296,5.97223361691
084r,20061014,above731.1,23.4529334196,23.7258949996,4.01115214505
084r,20061014,above731.2,16.4389276288,16.6118046842,2.24699625551
084r,20061014,above731.3,10.7586839123,10.8476801101,0.901768981118
