Site,Date,Plane_Height,Area_2D,Area_3D,Volume
084r,20130929,8kto25k,758.266472667,781.023166812,298.117125393
084r,20130929,above725.9,1033.20614286,1071.4162368,407.035227781
084r,20130929,above726.0,1018.46579092,1056.45209995,392.046116821
084r,20130929,above726.1,986.301038107,1023.69322288,374.422546081
084r,20130929,above726.2,950.634914792,987.297089112,354.013105488
084r,20130929,above726.3,908.658684763,944.434411133,331.361390778
084r,20130929,above726.4,851.759741838,886.503592661,307.539040907
084r,20130929,above726.5,780.498757467,814.236461385,283.427660609
084r,20130929,above726.6,625.093985734,658.027935208,263.023890505
084r,20130929,above726.7,566.473010155,598.818217162,251.429629342
084r,20130929,above726.8,536.294950187,568.008407752,241.621244341
084r,20130929,above726.9,511.476784059,542.550304282,232.547337866
084r,20130929,above727.0,488.665362196,519.078581664,223.898005958
084r,20130929,above727.1,466.823371989,496.537262626,215.306923971
084r,20130929,above727.2,446.777585526,475.732562405,206.242413942
084r,20130929,above727.3,427.82036153,455.970931372,196.993621669
084r,20130929,above727.4,409.617874244,436.909441467,187.684601616
084r,20130929,above727.5,392.660415106,418.997348909,178.335873
084r,20130929,above727.6,378.139104942,403.399553308,169.21762198
084r,20130929,above727.7,364.977619317,389.087360881,160.432467761
084r,20130929,above727.8,352.781882569,375.696452159,152.046645641
084r,20130929,above727.9,340.547821816,362.265231439,144.041579209
084r,20130929,above728.0,327.634670259,348.140154286,136.439422363
084r,20130929,above728.1,313.666181567,332.941680246,129.31640531
084r,20130929,above728.2,301.101601491,319.16722499,122.718222036
084r,20130929,above728.3,289.33912398,306.239288649,116.526081248
084r,20130929,above728.4,278.220643122,293.998683577,110.645428063
084r,20130929,above728.5,267.614219163,282.3332436,104.907000109
084r,20130929,above728.6,257.541016475,271.207931108,99.2246424025
084r,20130929,above728.7,248.481928874,261.059044629,93.5348011818
084r,20130929,above728.8,239.933409389,251.436139122,87.6025583074
084r,20130929,above728.9,231.190523362,241.635905446,81.2369253015
084r,20130929,above729.0,222.937465716,232.376425164,74.3152106642
084r,20130929,above729.1,214.887198621,223.336074918,67.3649192427
084r,20130929,above729.2,206.778505065,214.273148823,60.7668563577
084r,20130929,above729.3,198.989133265,205.578321664,54.4591658548
084r,20130929,above729.4,191.146149129,196.871233495,48.4067371261
084r,20130929,above729.5,183.419554625,188.300108324,42.6259035419
084r,20130929,above729.6,175.49250039,179.56221771,37.0937978489
084r,20130929,above729.7,166.885989546,170.185210958,31.8289783442
084r,20130929,above729.8,155.562381695,158.143550991,26.9027883728
084r,20130929,above729.9,140.93772896,142.939703538,22.74139433
084r,20130929,above730.0,129.699477724,131.280085288,19.1330516745
084r,20130929,above730.1,119.482538511,120.736918458,15.8890439415
084r,20130929,above730.2,110.527477289,111.53456761,12.5921719963
084r,20130929,above730.3,92.2154139402,93.0658808066,9.00169099666
084r,20130929,above730.4,74.7088133154,75.4501634819,6.66923381141
084r,20130929,above730.5,61.564125629,62.192163796,5.02721083672
084r,20130929,above730.6,47.8893162028,48.4111862661,3.95657561315
084r,20130929,above730.7,37.8153625986,38.2380542728,3.40338201493
084r,20130929,above730.8,29.4242652039,29.7514678022,3.07266306804
084r,20130929,above730.9,22.9046070131,23.1435663933,2.75409649525
084r,20130929,above731.0,17.6824009659,17.8337799537,1.99470561925
084r,20130929,above731.1,11.7652269727,11.8475791456,1.0291394991
084r,20130929,above731.2,5.81420730915,5.84497752118,0.292560949388
084r,20130929,above731.3,0.271274153433,0.271857903943,0.00232320075477
