Site,Date,Plane_Height,Area_2D,Area_3D,Volume
084r,20020928,8kto25k,824.208039614,841.139194822,123.222276752
084r,20020928,above725.9,983.137311267,1005.88347873,103.127511283
084r,20020928,above726.0,939.93267331,961.53658016,91.1048120661
084r,20020928,above726.1,878.718339238,899.034688272,78.6607433752
084r,20020928,above726.2,820.854164127,839.824027285,66.476857939
084r,20020928,above726.3,769.440615581,787.058375696,53.5263866971
084r,20020928,above726.4,705.882342523,722.219698726,39.9296341918
084r,20020928,above726.5,658.20481574,673.477713306,25.8510504585
084r,20020928,above726.6,591.165599995,605.64095325,11.0287089938
084r,20020928,above726.7,568.371125221,582.182478379,-3.11681438892
084r,20020928,above726.8,543.143074166,556.339675077,-17.0971501257
084r,20020928,above726.9,513.823765851,526.456935843,-30.3085185619
084r,20020928,above727.0,477.732781451,489.845578696,-42.2255996246
084r,20020928,above727.1,430.221580754,441.853341143,-52.2233317408
084r,20020928,above727.2,358.345965682,369.510990664,-58.8290780725
084r,20020928,above727.3,288.431314046,299.098531035,-60.1147228961
084r,20020928,above727.4,261.43139311,271.59174528,-58.4198654002
084r,20020928,above727.5,239.641332064,249.30404413,-56.0698578783
084r,20020928,above727.6,224.588488306,233.754355891,-52.9474889445
084r,20020928,above727.7,212.769176316,221.446015641,-49.4000544669
084r,20020928,above727.8,202.464600421,210.653417528,-45.509110301
084r,20020928,above727.9,192.85946564,200.576115422,-41.3559011655
084r,20020928,above728.0,184.704998196,191.975677531,-37.0794768051
084r,20020928,above728.1,177.641374645,184.502172263,-32.8909951719
084r,20020928,above728.2,171.151424406,177.653558642,-28.7844751885
084r,20020928,above728.3,165.875813708,172.072723507,-24.8439315183
084r,20020928,above728.4,160.538076982,166.440528969,-21.1436038003
084r,20020928,above728.5,155.168568878,160.780809034,-17.8020656759
084r,20020928,above728.6,149.794072264,155.118381026,-14.8565322473
084r,20020928,above728.7,144.40312795,149.439675895,-12.2798140133
084r,20020928,above728.8,138.971420357,143.720631409,-10.1036135827
084r,20020928,above728.9,133.577779201,138.037191055,-8.30204979823
084r,20020928,above729.0,128.19690207,132.366179271,-6.83091792135
084r,20020928,above729.1,123.013075914,126.889900172,-5.33437492541
084r,20020928,above729.2,117.92333629,121.51501743,-3.70191343971
084r,20020928,above729.3,112.976487088,116.288273397,-2.0433321441
084r,20020928,above729.4,108.140036209,111.178777372,-0.41771362124
084r,20020928,above729.5,103.271314453,106.051475954,1.18792667299
084r,20020928,above729.6,98.4004655572,100.936463881,2.76443102851
084r,20020928,above729.7,93.5700104375,95.8737418534,4.283940055
084r,20020928,above729.8,88.7720013177,90.8547368508,5.68772468104
084r,20020928,above729.9,84.0000595988,85.8734534595,6.95926738606
084r,20020928,above730.0,79.2724357184,80.9454927721,8.08276401893
084r,20020928,above730.1,74.5693135947,76.0505382629,8.99219848139
084r,20020928,above730.2,69.8840252591,71.1829724452,9.40795362767
084r,20020928,above730.3,65.2379781484,66.3630273476,8.89125877753
084r,20020928,above730.4,60.6177581302,61.5747372625,8.10357445307
084r,20020928,above730.5,55.9538494291,56.7497469259,7.09549411831
084r,20020928,above730.6,50.9514032114,51.5996386345,5.82131462253
084r,20020928,above730.7,41.9948499838,42.5320613919,4.48072561751
084r,20020928,above730.8,32.8355752851,33.2681715269,3.51470361977
084r,20020928,above730.9,23.9872099349,24.3100335503,2.68576152296
084r,20020928,above731.0,16.0086209336,16.2367733701,1.92565522428
084r,20020928,above731.1,10.7569090764,10.8949130055,1.18860858886
084r,20020928,above731.2,6.4324986932,6.49553527317,0.486049157296
084r,20020928,above731.3,2.25656651129,2.26646775385,0.0564909880118
